DeckID,DeckName,CardID,Quantity
17007,"Quetzal Overmind tide",2003,2,0,0,0
17007,"Quetzal Overmind tide",2022,3,0,0,0
17007,"Quetzal Overmind tide",2024,3,0,0,0
17007,"Quetzal Overmind tide",2091,2,0,0,0
17007,"Quetzal Overmind tide",3034,2,0,0,0
17007,"Quetzal Overmind tide",3038,2,0,0,0
17007,"Quetzal Overmind tide",3053,2,0,0,0
17007,"Quetzal Overmind tide",3054,2,0,0,0
17007,"Quetzal Overmind tide",5053,3,0,0,0
17007,"Quetzal Overmind tide",6033,3,0,0,0
17007,"Quetzal Overmind tide",6120,3,0,0,0
17007,"Quetzal Overmind tide",7032,3,0,0,0
17007,"Quetzal Overmind tide",7038,2,0,0,0
17007,"Quetzal Overmind tide",7046,2,0,0,0
17006,"Core Set Gabe",1017,1,0,0,0
17006,"Core Set Gabe",1007,2,0,0,0
17006,"Core Set Gabe",1008,2,0,0,0
17006,"Core Set Gabe",1014,1,0,0,0
17006,"Core Set Gabe",1018,2,0,0,0
17006,"Core Set Gabe",1019,3,0,0,0
17006,"Core Set Gabe",1020,3,0,0,0
17006,"Core Set Gabe",1021,3,0,0,0
17006,"Core Set Gabe",1022,3,0,0,0
17006,"Core Set Gabe",1024,1,0,0,0
17006,"Core Set Gabe",1026,2,0,0,0
17006,"Core Set Gabe",1028,2,0,0,0
17006,"Core Set Gabe",1029,2,0,0,0
17006,"Core Set Gabe",1030,2,0,0,0
17006,"Core Set Gabe",1032,2,0,0,0
17006,"Core Set Gabe",1034,2,0,0,0
17006,"Core Set Gabe",1036,2,0,0,0
17006,"Core Set Gabe",1049,3,0,0,0
17006,"Core Set Gabe",1050,3,0,0,0
17006,"Core Set Gabe",1051,2,0,0,0
17006,"Core Set Gabe",1053,3,0,0,0
17005,"Core Set Weyland",1093,1,0,0,0
17005,"Core Set Weyland",1063,1,0,0,0
17005,"Core Set Weyland",1064,1,0,0,0
17005,"Core Set Weyland",1069,2,0,0,0
17005,"Core Set Weyland",1083,2,0,0,0
17005,"Core Set Weyland",1086,2,0,0,0
17005,"Core Set Weyland",1088,2,0,0,0
17005,"Core Set Weyland",1094,3,0,0,0
17005,"Core Set Weyland",1095,2,0,0,0
17005,"Core Set Weyland",1097,2,0,0,0
17005,"Core Set Weyland",1098,3,0,0,0
17005,"Core Set Weyland",1099,2,0,0,0
17005,"Core Set Weyland",1101,2,0,0,0
17005,"Core Set Weyland",1102,1,0,0,0
17005,"Core Set Weyland",1103,3,0,0,0
17005,"Core Set Weyland",1104,2,0,0,0
17005,"Core Set Weyland",1105,2,0,0,0
17005,"Core Set Weyland",1106,3,0,0,0
17005,"Core Set Weyland",1107,3,0,0,0
17005,"Core Set Weyland",1108,2,0,0,0
17005,"Core Set Weyland",1110,3,0,0,0
17005,"Core Set Weyland",1111,3,0,0,0
17005,"Core Set Weyland",1113,3,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",7028,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1007,2,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1008,3,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1009,3,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1010,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1011,2,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1014,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1044,2,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1050,3,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1051,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",1052,2,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",2002,3,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",2003,2,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",2007,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",2008,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",2028,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",2063,2,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",2069,3,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",2085,2,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",2087,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",3052,3,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",4004,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",6120,1,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",7032,3,0,0,0
17004,"Heartbreaker 2nd Place 2015 Something2Do Store Championship",7044,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",7001,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1086,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1088,3,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1094,3,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1095,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1099,3,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1101,2,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1103,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1107,2,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1108,3,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1110,3,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",1111,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",2018,3,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",2019,2,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",2071,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",2080,3,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",3009,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",4015,2,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",4039,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",4057,2,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",4096,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",4098,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",4099,2,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",6049,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",6050,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",7013,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",7014,1,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",7017,2,0,0,0
17003,"Semi-Rogue Argus V2 - Tweaking for locals, need feedback",7018,1,0,0,0
17002,"Replication of perfection v1",2031,1,1,0,0
17002,"Replication of perfection v1",1064,1,1,0,0
17002,"Replication of perfection v1",1068,3,1,0,0
17002,"Replication of perfection v1",1070,2,1,0,0
17002,"Replication of perfection v1",1090,1,1,0,0
17002,"Replication of perfection v1",1110,3,1,0,0
17002,"Replication of perfection v1",2013,1,1,0,0
17002,"Replication of perfection v1",2110,3,1,0,0
17002,"Replication of perfection v1",4012,3,1,0,0
17002,"Replication of perfection v1",4013,3,1,0,0
17002,"Replication of perfection v1",4015,3,1,0,0
17002,"Replication of perfection v1",4054,3,1,0,0
17002,"Replication of perfection v1",4074,2,1,0,0
17002,"Replication of perfection v1",4114,3,1,0,0
17002,"Replication of perfection v1",4119,3,1,0,0
17002,"Replication of perfection v1",4120,2,1,0,0
17002,"Replication of perfection v1",5007,3,1,0,0
